CASENUM,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
202103499745,2,1,1LH02DNH*81******,2022-07-12 00:43:42,0,6,TRAILER,3729,"LANDOLL COMPANY, LLC",2123,LANDOLL CORPORATION,5894,Landoll Corporation,2008,Model 302D,,6,UNITED STATES (USA),KANSAS,MARYSVILLE,Landoll Corporation,Axle Type: dual wheels,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,119,Steel Body/Frame,5,Fifth Wheel,,"Trailer Length (feet): 38, 39",2,,
202103505438,2,1,5HTSN412*X7******,2022-07-10 03:16:04,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",1999,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Jet,61,Trailer,,,,,103,Bulk,,,41.000,Al Pneumatic,2,,
202103511084,4,1,1JJV532D*KL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103511149,2,1,1GRAA062*DT******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2013,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202103511572,1,1,3H3V532C*XT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,1999,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103512058,3,1,4X4TRLC2*JZ******,2022-07-10 03:16:04,1,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2418,Real-lite / Rockwood Lite Weight Trailers,2018,,,6,UNITED STATES (USA),INDIANA,MILLERSBURG,,Manufacturing Plant Address: 666251 SR 13,61,Trailer,,,,,21,Travel Trailer,,,27.000,,2,,
202103512798,1,1,4ZEPS242*L1******,2022-07-10 03:16:04,1,6,TRAILER,3684,LOAD TRAIL LLC,2111,LOAD TRAIL,5874,Load Trail,2020,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,61,Trailer,,,,,102,Standard,2,Pintle Hitch/Hook,24.000,,2,,
202103512799,1,1,16V2W142*L3******,2022-07-10 03:16:04,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2020,,,6,UNITED STATES (USA),GEORGIA,CORDELE,"Big Tex Trailer Manufacturing, Inc.",,61,Trailer,,,,,17,Landscape Trailer,2,Pintle Hitch/Hook,14.000,,2,,
202103515041,1,1,1GRAP561*AK******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2010,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,1,,
202103515041,1,2,1JJV281W*6L******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2006,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
202103515798,2,1,4P5DL162*M3******,2022-07-10 03:16:04,0,6,TRAILER,16013,"PJ TRAILERS MANUFACTURING, INC.",6060,PJ,28324,PJ,2021,,,6,UNITED STATES (USA),OHIO,MT. ORAB,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,30,Other,16.000,Variable HITCH based on Size/Type of Trailer,2,,
202103516771,2,1,1DGCS122*BM******,2022-07-12 00:43:42,0,6,TRAILER,19734,"DOOLITTLE TRAILER MFG., INC.",10377,"DOOLITTLE, FOXTRAIL",27394,"Cargo, Bullitt",2011,,,6,UNITED STATES (USA),MISSOURI,HOLTS SUMMIT,,"Tandem axle (7,000 LBS or more)",61,Trailer,,,,,160,Cargo Trailer,1,Ball Type Pull,12.000,,2,3,Tandem
202103517262,1,1,1UYVS253*4U******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2004,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103517382,1,1,1UYVS253*BU******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2011,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103517493,1,1,1S12E953*ME******,2022-07-10 03:16:04,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,2021,Smooth Side,,6,UNITED STATES (USA),,MONROE,,,61,Trailer,,,,,,,,,53.000,Semi-Trailer/Dry Freight Van,2,3,Tandem
202103524365,1,1,1GRAA062*4G******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2004,,,6,UNITED STATES (USA),MISSISSIPPI,GREENVILLE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202103525912,1,1,1GRAA062*GE******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),GEORGIA,STATESBORO,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202103527413,1,1,1PMS3432*F1******,2022-07-10 03:16:04,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2015,,,6,UNITED STATES (USA),MINNESOTA,OPOLE,,,61,Trailer,,,,,15,Tank Trailer,,,43.000,Vessel Code: DOT 407,2,,
202103531588,1,1,4S0DK482*71******,2022-07-10 03:16:04,0,6,TRAILER,15375,TRAILBOSS TRAILERS INC.,5942,TRAILBOSS,15637,Trailboss Trailer,2007,,,6,UNITED STATES (USA),MISSISSIPPI,MACON,,,61,Trailer,,,,,125,Dovetail,6,Kingpin,48.000,,2,,
202103533664,1,1,4HXLS121*CC******,2022-07-10 03:16:04,0,6,TRAILER,6639,"CARSON TRAILER, INC.",6799,CARSON TRAILER,18243,Carson Trailer,2012,,,6,UNITED STATES (USA),CALIFORNIA,GARDENA,,,61,Trailer,,,,,16,Utility Trailer,,,12.000,,1,,
202103535622,1,1,1UYVS253*CP******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103537303,2,1,1WC200D1*V3******,2022-07-10 03:16:04,0,6,TRAILER,16014,"UNIVERSAL TRAILER CARGO GROUP, INC.",6062,WELLS CARGO,15857,Wells Cargo Trailer,1997,,,6,UNITED STATES (USA),GEORGIA,,,,61,Trailer,,,,,5,Enclosed Trailer,,,,10 to less than 12 ft,1,,
202103542004,1,1,1S12GC40*RB******,2022-07-10 03:16:04,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,1994,,,6,UNITED STATES (USA),,BERWICK,,,61,Trailer,,,,,46,Chassis,3,Gooseneck,40.000,,2,3,Tandem
202103542216,1,1,1GR4P062*KB******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2019,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,6,Kingpin,53.000,Semitrailer - platform,2,,
202103542639,2,1,3H3V532C*KR******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103547401,1,1,5A3C753D*LL******,2022-07-10 03:16:04,0,6,TRAILER,8757,"CAR MATE TRAILERS, INC.",864,CAR MATE TRAILERS,4046,Car Mate Trailers,2020,,,6,UNITED STATES (USA),PENNSYLVANIA,LEEPER,,,61,Trailer,,,,,,,,,53.000,Width 4-8 feet,2,,
202103547707,1,1,17XFD121*Y1******,2022-07-10 03:16:04,0,6,TRAILER,3035,DOUG BRAGG INC.DBA TEXAS BRAGG ENTERPRISES,8265,TEXAS BRAGG ENTERPRISES,22008,Texas Bragg Enterprises,2000,Dump,,6,UNITED STATES (USA),TEXAS,MOUNT PLESANT,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,12.000,,1,,
202103548088,1,1,5V8VC532*NM******,2022-07-10 03:16:04,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2022,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Dry Freight Van,2,3,Tandem
202103548273,1,1,1W16532A*D5******,2022-07-10 03:16:04,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2013,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,61,Trailer,,,,,53,Livestock - Cattle Trailer,,,53.000,Type of suspension: Air Ride,2,,
202103553807,2,1,1UNST422*8L******,2022-07-10 03:16:04,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2008,,,6,UNITED STATES (USA),TEXAS,LAPORTE,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
202103554834,2,1,1UYVS253*J7******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103558634,1,1,1UYVS253*AM******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2010,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103561640,2,1,1JJV532D*EL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2014,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103562311,1,1,1GR1P062*KD******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2019,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202103569323,1,1,1JJV532W*4L******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2004,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103571109,2,1,1UYVS253*J3******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103579367,1,1,1W9A11E4*6S061***,2022-07-12 00:43:42,1,6,TRAILER,16155,I R WITZER CO. OF FLORIDA INC,5733,WITCO CHALLENGER,,,2006,,,6,UNITED STATES (USA),FLORIDA,SARASOTA,,,61,Trailer,,,,,11,Lowboy/Low bed Trailer,,,,Trailer Length (feet): 45 - 50,4,,
202103579787,1,1,5MC11162*5P******,2022-07-10 03:16:04,0,6,TRAILER,5772,"MANAC TRAILERS USA, INC.",3896,MANAC TRAILERS USA,8528,Manac,2005,Steel,,6,UNITED STATES (USA),MISSOURI,ORAN,"Manac Trailers USA, Inc.",,61,Trailer,,,,,33,Grain Trailer,,,,Over 36ft,2,,
202103583960,1,1,5RTBE122*6D******,2022-07-10 03:16:04,0,6,TRAILER,8704,LARK UNITED MANUFACTURING INC.,2208,LARK UNITED MANUFACTURING,5996,Lark United Manufacturing,2006,,,6,UNITED STATES (USA),GEORGIA,DOUGLAS,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,12.000,,2,,
202103587330,4,1,56JTE162*EA******,2022-07-10 03:16:04,0,6,TRAILER,12137,"UNITED TRAILERS, LLC",3658,UNITED TRAILERS,8047,United Trailers,2014,,,6,UNITED STATES (USA),INDIANA,BRISTOL,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,16.000,,2,,
202103588459,2,1,10BAad21*MF******,2022-07-10 03:16:04,0,6,TRAILER,5083,BRENNER TANK LLC,1092,BULK TANK INTERNATIONAL,22682,DOT/TC Specification (406/407/412/331/338/ETM),2021,,,6,UNITED STATES (USA),WISCONSIN,FOND DU LAC,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,,Length of Trailer: 20-30 feet,2,,
202103589518,2,1,4YMBC081*LG******,2022-07-10 03:16:04,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2020,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,61,Trailer,,,,,160,Cargo Trailer,1,Ball Type Pull,8.000,,1,,
202103592537,1,1,1GRAA062*GB******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202103595438,3,1,4B9BKDA2*MH054***,2022-07-10 03:16:04,0,6,TRAILER,15004,BRAZOS TRAILER MANUFACTURING LLC,4962,BRAZOS,12121,Brazos,2021,,,6,UNITED STATES (USA),TEXAS,WILLS POINT,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,6,Kingpin,20.000,,2,,
202103596783,2,1,13N14830*X1******,2022-07-10 03:16:04,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,1999,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,"Tandem Axles, Spread",2,,
202103600575,2,1,1KKVC341*1L******,2022-07-10 03:16:04,0,6,TRAILER,2340,KENTUCKY MANUFACTURING CO.,2048,KENTUCKY MANUFACTURING CO./ KENTUCKY TRAILER/ KENTUCKY TRAILER TECH,5803,Kentucky Manufacturing Co./ Kentucky Trailer/ Kentucky Trailer Tech,2001,,,6,UNITED STATES (USA),KENTUCKY,LOUISVILLE,Kentucky Manufacturing Co.,,61,Trailer,,,,,36,Van Trailer,,,34.000,Body Type - City Delivery,1,,
202103600664,2,1,1JJV532W*1L******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2001,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103601348,1,1,1JJV532D*GL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103601348,2,1,1W16532A*H5******,2022-07-10 03:16:04,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2017,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,61,Trailer,,,,,53,Livestock - Cattle Trailer,,,53.000,Type of suspension: Air Ride,2,,
202103602979,1,1,1UYVS253*K2******,2022-07-12 00:43:42,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103604957,2,1,1UYVS253*5U******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2005,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103605928,3,1,4R7G0402*CT******,2022-07-10 03:16:04,0,6,TRAILER,7387,"TOP HAT INDUSTRIES, INC.",5660,TOP HAT INDUSTRIES,14641,Top Hat Industries,2012,,,6,UNITED STATES (USA),TEXAS,NAPLES,,,61,Trailer,,,,,,,3,Gooseneck,40.000,Trailer Body Type: Over-wheel,2,,
202103607490,2,1,1UYVS253*K2******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103608245,1,1,527SR532*FL******,2022-07-10 03:16:04,0,6,TRAILER,6703,CIMC REEFER TRAILER INC.,1561,"CIMC REEFER TRAILER,INC",4978,"CIMC REEFER TRAILER,INC.",2015,,,6,UNITED STATES (USA),CALIFORNIA,LOS ANGELES,"CIMC Reefer Trailer,Inc",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Body Type: Reefer Van Trailer,2,,
202103608897,1,1,7LFBU162*MB******,2022-07-10 03:16:04,0,6,TRAILER,18913,"GPS TRAILERS, LLC",9913,GPS TRAILERS,25537,GPS Trailers,2021,,,6,UNITED STATES (USA),GEORGIA,BAINBRIDGE,,,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,16.000,,2,,
202103611888,1,1,1GRAA062*9G******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2009,,,6,UNITED STATES (USA),MISSISSIPPI,GREENVILLE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202103616998,1,1,4DJAB171*JA******,2022-07-10 03:16:04,0,6,TRAILER,1968,AMERA TRAIL INC,1514,AMERATRAIL,4908,AmeraTrail,2018,,,6,UNITED STATES (USA),FLORIDA,ST. CLOUD,AmeraTrail,,61,Trailer,,,,,2,Boat Trailer,,,17.000,Aluminum,1,,
202103620368,1,1,16V1D212*M5******,2022-07-10 03:16:04,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2021,,,6,UNITED STATES (USA),OKLAHOMA,MADILL,"Big Tex Trailer Manufacturing, Inc.",,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,14,Bumper Pull,21.000,,2,,
202103622500,1,1,1UYVS253*N2******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2022,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103626023,2,1,1GRAA062*6T******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202103632395,1,1,1UNST422*8L******,2022-07-10 03:16:04,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2008,,,6,UNITED STATES (USA),TEXAS,LAPORTE,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
202103633204,1,1,3H3V281C*DT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2013,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
202103633204,1,2,3H3V281C*7T******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2007,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
202103633334,2,1,1MDAP4T1*3A******,2022-07-12 00:43:42,0,6,TRAILER,3805,MIDWEST INDUSTRIES INC,6317,SHORELAND'R,24784,ShoreLand'r,2003,B1815F,,6,UNITED STATES (USA),IOWA,IDA GROVE,,,61,Trailer,,,,,,,,,22.000,"NO.1 - 2660 MAX GAWR, 20.5X8X10-D TIRE SIZE, 10X6.0 JA RIM SIZE, 70 PSI",1,,
202103633998,1,1,3H3V532C*7T******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2007,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103635648,2,1,4YMBU081*MG******,2022-07-10 03:16:04,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2021,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,8.000,,1,,
202103636217,2,1,4R7BU142*DT******,2022-07-10 03:16:04,0,6,TRAILER,7387,"TOP HAT INDUSTRIES, INC.",5660,TOP HAT INDUSTRIES,14641,Top Hat Industries,2013,,,6,UNITED STATES (USA),TEXAS,NAPLES,,,61,Trailer,,,,,16,Utility Trailer,14,Bumper Pull,14.000,,2,,
202103636294,3,1,3H3V532C*ET******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103638056,2,1,1DW1A532*MS******,2022-07-10 03:16:04,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2021,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103639567,1,1,1JJV532W*5L******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103639772,2,1,1UYVS253*HM******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103640191,1,1,13N14820*G1******,2022-07-10 03:16:04,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2016,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
202103643196,3,1,1JJV532D*ML******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2021,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103645988,1,1,5WSABB34*MN******,2022-07-12 00:43:42,0,6,TRAILER,10142,WALKER STAINLESS EQUIPMENT CO,1092,BULK TANK INTERNATIONAL,22683,NON-DOT/TC Spec (3A/FOODGRADE/WATER/FERTILIZER/SEPTIC/DRY BULK/ETC.),2021,,,6,UNITED STATES (USA),WISCONSIN,NEW LISBON,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,,Length of Trailer: = or > 50 feet,3,,
